defect_id,defect_type,node_id,link_id,intensity_pct,start_hour,duration_h,flow,BODf,NH4,DO,baseline_flow
64,E,HS1313044,HS1313123.1,30,15,12,-8.31,0.0,0.0,0.0,27.6999
65,E,HS1316267,HS1316302.1,40,47,8,-1.0691,0.0,0.0,0.0,2.6727
66,E,HS1313205,HS1313167.1,40,94,22,-2.6868,0.0,0.0,0.0,6.7169
67,E,HS1316267,HS1316302.1,50,119,23,-1.3363,0.0,0.0,0.0,2.6727
68,E,MH0241587,41,30,26,14,-1.5316,0.0,0.0,0.0,5.1055
69,E,HS1316532,HS1316786.1,50,45,7,-10.496,0.0,0.0,0.0,20.9919
70,E,HS1313402,MH0101924.1,50,67,17,-17.4285,0.0,0.0,0.0,34.8571
71,E,HS1313959,HS1313965.1,40,89,22,-2.6879,0.0,0.0,0.0,6.7197
72,E,HS2003046,HS2003070.1,40,85,12,-16.3765,0.0,0.0,0.0,40.9412
73,E,MH0100292,40,30,102,19,-4.5307,0.0,0.0,0.0,15.1025
74,E,HS1314477,33,50,115,23,-104.2865,0.0,0.0,0.0,208.5729
75,E,HS1311887,35,40,67,8,-2.3971,0.0,0.0,0.0,5.9926
76,E,MH0241587,41,50,52,9,-2.5527,0.0,0.0,0.0,5.1055
77,E,MH0201597,MH0201710.1,50,51,19,-7.8554,0.0,0.0,0.0,15.7107
78,E,HS1316267,8,40,101,15,-3.6935,0.0,0.0,0.0,9.2338
79,E,HS1311284,HS1311288.1,30,36,19,-0.1077,0.0,0.0,0.0,0.3591
80,E,HS1311339,HS1311349.2,50,107,11,-1.4322,0.0,0.0,0.0,2.8644
81,P,HS1313205,,50,50,18,6.2685,1547.94,150.08,20.74,62.6852
82,P,HS2003085,,50,89,16,3.1393,1464.99,238.43,19.27,31.3929
83,P,MH0242782,,50,33,8,0.8886,1283.79,282.77,27.39,8.8856
84,P,HS1306554,,30,98,15,2.0028,734.78,113.9,9.29,33.3805
85,P,HS1316302,,40,90,8,0.214,1164.33,261.78,21.21,2.6748
86,P,HS1316554,,40,63,13,3.7112,918.06,230.02,26.28,46.3898
87,P,HS1316721,,40,40,11,1.3308,1443.29,231.35,19.43,16.6354
88,P,MH0201597,,30,120,9,1.3613,873.88,186.17,17.01,22.6889
89,P,MH0201597,,50,52,20,2.2689,1612.65,293.85,25.1,22.6889
90,P,MH0201597,,40,32,21,1.8151,1160.06,240.28,25.44,22.6889
91,P,HS1313794,,50,74,13,4.6654,1274.6,165.5,20.71,46.6537
92,P,HS1313794,,40,52,23,3.7323,864.46,144.13,18.13,46.6537
93,P,MH0200661,,50,39,8,0.3481,1414.87,216.18,24.32,3.4808
94,P,HS2003046,,30,118,19,4.4518,833.69,182.38,20.35,74.1972
95,P,VP0232532,,50,60,21,0.1444,1005.9,220.35,30.07,1.444
96,P,HS1306601,,50,107,23,14.4,1799.87,329.56,24.76,143.9995
97,P,HS1313794,,40,74,6,3.7323,1111.09,227.02,24.77,46.6537
98,P,HS1314769,,40,28,23,1.758,821.57,183.04,21.03,21.9746
99,P,VP0232532,,30,94,19,0.0866,681.42,145.4,9.6,1.444
100,P,HS1316554,,40,39,20,3.7112,1061.48,241.8,18.07,46.3898
