defect_id,defect_type,node_id,link_id,intensity_pct,start_hour,duration_h,flow,BODf,NH4,DO,baseline_flow
38,I,HS1314505,,40,19,12,10.0636,121.49,15.45,4.25,25.1591
39,I,HS1313471,,30,2,6,1.522,150.71,7.19,2.55,5.0733
40,I,HS1344902,,30,4,12,1.4661,108.93,13.5,3.61,4.887
41,I,HS1308259,,50,18,6,6.1481,283.57,18.32,7.16,12.2961
42,I,HS1313471,,30,6,24,1.522,196.77,12.68,1.97,5.0733
43,I,HS1313835,,50,20,18,34.0883,190.72,19.51,3.82,68.1766
44,I,MH0200661,,40,8,24,1.3923,134.77,13.08,3.11,3.4808
45,I,MH0201629,,40,6,6,2.7942,221.94,11.14,4.96,6.9856
46,I,HS1330842,,50,17,6,4.3084,151.93,11.13,6.92,8.6168
47,I,HS1316202,,50,3,24,37.9266,266.5,12.22,3.14,75.8532
48,I,HS1314505,,40,13,6,10.0636,263.83,10.52,3.0,25.1591
49,I,HS1313471,,40,17,24,2.0293,261.46,12.88,4.48,5.0733
50,I,HS1316202,,30,8,18,22.756,195.77,6.22,3.71,75.8532
51,I,HS1313140,,40,20,24,3.6018,162.69,17.45,2.43,9.0045
52,I,HS1314237,,40,1,18,10.9247,250.65,13.52,3.22,27.3118
53,I,HS1316814,,30,19,24,1.0478,137.82,8.51,1.71,3.4925
54,I,HS1313618,,40,14,6,1.6456,183.95,19.77,4.14,4.114
55,I,HS1311288,,30,6,24,0.1079,159.67,14.85,1.61,0.3597
56,I,HS1316415,,40,11,6,2.2714,189.82,19.81,2.46,5.6785
57,I,HS1313025,,30,7,24,6.6601,175.05,6.02,4.28,22.2003
58,I,HS1344261,,50,14,24,1.2662,222.84,11.05,5.82,2.5324
59,I,HS1313140,,50,2,12,4.5023,293.95,14.5,4.05,9.0045
60,I,HS1313253,,40,13,6,2.6967,208.71,10.3,4.66,6.7419
61,I,HS1313001,,50,16,12,3.5263,273.1,14.51,5.24,7.0525
62,I,MH0201629,,40,3,6,2.7942,188.78,14.96,4.62,6.9856
63,I,HS2003085,,40,17,12,12.5572,201.79,17.52,5.84,31.3929
64,I,HS1306471,,50,7,18,1.0707,253.09,19.49,4.18,2.1414
65,I,MH0258475,,50,3,24,1.3876,311.31,12.21,2.73,2.7753
66,I,HS1316417,,50,1,6,4.7895,241.08,23.29,5.38,9.5789
67,I,HS1313001,,40,5,6,2.821,143.61,16.25,5.57,7.0525
68,I,HS1313471,,40,21,24,2.0293,248.66,16.35,3.86,5.0733
69,I,HS1330842,,30,9,6,2.585,144.78,13.21,3.5,8.6168
70,I,HS1330842,,50,3,6,4.3084,272.53,20.79,5.02,8.6168
71,I,HS1330842,,40,21,12,3.4467,192.01,17.02,5.36,8.6168
72,I,HS1313618,,50,17,6,2.057,204.92,11.16,3.93,4.114
73,I,HS1313618,,40,11,18,1.6456,132.89,9.81,3.53,4.114
74,I,HS1316202,,50,1,18,37.9266,232.97,14.96,4.83,75.8532
75,I,HS1306571,,30,9,24,32.2727,136.74,12.93,4.34,107.5758
76,I,HS1311288,,50,3,6,0.1798,151.18,15.28,6.27,0.3597
77,I,HS1313253,,50,13,24,3.3709,309.97,23.47,4.94,6.7419
78,I,HS1313618,,40,15,18,1.6456,182.22,16.03,5.19,4.114
79,I,HS1306471,,40,14,6,0.8566,124.31,12.73,4.26,2.1414
80,I,HS1311288,,30,7,6,0.1079,106.28,10.16,1.65,0.3597
81,I,HS1313001,,40,13,24,2.821,172.3,17.13,3.52,7.0525
82,I,HS1313253,,40,22,18,2.6967,195.25,16.99,2.21,6.7419
83,I,HS1306601,,30,7,6,43.1999,183.75,11.87,3.76,143.9995
84,I,MH0258475,,30,20,24,0.8326,164.56,8.15,2.92,2.7753
85,I,HS1324403,,50,15,18,31.3328,289.89,21.5,3.34,62.6657
86,I,HS1316415,,50,12,24,2.8392,305.56,12.46,4.06,5.6785
87,I,HS1316585,,30,17,12,7.5535,171.28,14.62,2.69,25.1783
88,I,HS1344263,,30,14,6,4.2302,102.23,12.95,4.05,14.1007
89,I,HS1316415,,30,20,12,1.7035,183.92,9.12,2.79,5.6785
90,I,HS1316563,,30,23,18,13.9321,91.52,9.78,2.97,46.4402
91,I,VP0232532,,40,12,12,0.5776,233.17,13.23,4.94,1.444
92,I,HS1313618,,50,8,12,2.057,304.93,16.97,6.63,4.114
93,I,HS1316585,,40,14,18,10.0713,252.92,9.04,5.53,25.1783
94,I,MH0258475,,40,12,24,1.1101,173.82,13.93,3.3,2.7753
95,I,MH0200661,,30,0,12,1.0442,130.84,13.92,3.6,3.4808
96,I,HS1313618,,50,6,24,2.057,339.61,11.28,6.1,4.114
97,I,MH0200661,,50,8,12,1.7404,288.12,19.69,4.95,3.4808
98,I,HS1311288,,30,23,24,0.1079,138.53,8.19,3.49,0.3597
99,I,HS1316563,,40,0,18,18.5761,175.0,19.96,4.2,46.4402
100,I,HS1306601,,50,11,12,71.9998,211.32,13.46,6.11,143.9995
101,I,HS1314477,,30,7,18,68.1445,204.11,12.21,2.07,227.1484
102,I,HS1316417,,40,23,12,3.8316,276.26,14.3,3.13,9.5789
103,I,HS1313471,,30,10,18,1.522,133.31,8.72,3.62,5.0733
104,I,HS2003111,,40,18,18,11.8885,208.54,16.37,2.51,29.7212
105,I,MH0200661,,30,16,12,1.0442,124.12,10.31,2.52,3.4808
106,I,HS1306571,,40,7,12,43.0303,251.54,12.81,2.3,107.5758
107,I,HS1306571,,30,2,12,32.2727,203.9,6.77,2.24,107.5758
108,I,HS1330842,,40,2,6,3.4467,244.11,12.56,5.63,8.6168
109,I,HS1314505,,50,0,24,12.5795,263.73,10.9,7.3,25.1591
110,I,HS1313471,,30,4,6,1.522,121.76,6.73,2.22,5.0733
111,I,HS1330842,,30,9,6,2.585,139.02,12.2,2.91,8.6168
112,I,HS1314237,,30,6,18,8.1935,174.36,10.09,3.56,27.3118
113,I,HS1313925,,50,8,12,1.0006,235.03,18.17,5.74,2.0012
114,I,HS1313618,,30,6,24,1.2342,109.91,8.77,3.75,4.114
115,I,HS1313025,,40,8,18,8.8801,194.99,11.65,3.61,22.2003
116,I,HS1313618,,50,7,6,2.057,237.55,18.97,6.95,4.114
117,I,HS1314477,,50,11,12,113.5742,168.27,24.43,6.68,227.1484
118,I,HS1313025,,50,1,18,11.1002,265.25,21.45,3.38,22.2003
119,I,HS1344920,,50,0,12,2.1218,186.3,18.78,5.67,4.2436
120,I,MH0200661,,30,15,18,1.0442,139.0,8.89,1.81,3.4808
121,E,HS1313402,HS1313391.1,40,22,12,-23.3318,0.0,0.0,0.0,58.3294
122,E,HS1313835,HS1316417.1,50,22,6,-4.7861,0.0,0.0,0.0,9.5722
123,E,HS2003046,HS1306601.1,40,23,24,-13.3024,0.0,0.0,0.0,33.256
124,E,HS1314505,HS1314769.1,40,4,6,3.0238,0.0,0.0,0.0,-7.5595
125,E,HS1314477,33,50,2,24,-104.2865,0.0,0.0,0.0,208.5729
126,E,HS1313597,link_11,50,11,12,-0.9972,0.0,0.0,0.0,1.9944
127,E,HS1308302,HS1308301.1,30,7,18,-7.0742,0.0,0.0,0.0,23.5807
128,E,MH0200661,VP0232532.1,40,21,6,-0.5606,0.0,0.0,0.0,1.4016
129,E,HS1313001,20,30,2,24,-0.5553,0.0,0.0,0.0,1.8508
130,E,MH0201629,MH0201597.1,30,0,6,2.0935,0.0,0.0,0.0,-6.9782
131,E,HS2003111,38,50,2,24,14.8439,0.0,0.0,0.0,-29.6879
132,E,HS1306601,HS1306571.1,50,4,6,-53.7476,0.0,0.0,0.0,107.4953
133,E,HS1324403,14,30,14,24,-17.6633,0.0,0.0,0.0,58.8778
134,E,HS1306571,HS1306554.2,50,13,24,-16.6747,0.0,0.0,0.0,33.3493
135,E,HS1314237,HS1314210.1,30,2,12,-1.1554,0.0,0.0,0.0,3.8514
136,E,HS1313597,link_9,30,0,24,-0.1864,0.0,0.0,0.0,0.6212
137,E,HS2003111,HS2003125.1,50,4,12,-0.8315,0.0,0.0,0.0,1.6629
138,E,HS1316585,28,40,22,24,-4.4312,0.0,0.0,0.0,11.0779
139,E,HS1316585,HS1344263.1,50,13,18,-7.0502,0.0,0.0,0.0,14.1004
140,E,HS1313597,HS1313613.1,50,6,18,-1.4417,0.0,0.0,0.0,2.8834
141,E,HS1314477,33,30,8,18,-62.5719,0.0,0.0,0.0,208.5729
142,E,HS1316563,HS1316566.1,50,14,24,-14.7166,0.0,0.0,0.0,29.4332
143,E,HS1313835,HS1316417.1,50,14,12,-4.7861,0.0,0.0,0.0,9.5722
144,E,HS1344263,MH0242782.1,50,9,12,-4.4442,0.0,0.0,0.0,8.8884
145,E,HS1306571,HS1318293.2,50,12,24,-31.3549,0.0,0.0,0.0,62.7097
146,E,HS1316563,HS1316566.1,50,18,18,-14.7166,0.0,0.0,0.0,29.4332
147,E,HS1308259,HS1316726.1,40,6,18,-4.4706,0.0,0.0,0.0,11.1764
148,E,HS1306904,13,30,16,12,-33.1924,0.0,0.0,0.0,110.6414
149,E,HS1314237,HS1314210.1,40,19,18,-1.5406,0.0,0.0,0.0,3.8514
150,E,VP0232532,18,40,3,6,-0.5762,0.0,0.0,0.0,1.4405
151,E,HS1308259,HS1316726.1,50,4,12,-5.5882,0.0,0.0,0.0,11.1764
152,E,HS2003046,HS2003070.1,30,22,18,-12.2824,0.0,0.0,0.0,40.9412
153,E,HS1344263,MH0242782.1,40,6,12,-3.5554,0.0,0.0,0.0,8.8884
154,E,HS1313140,HS1313044.1,50,12,6,4.4921,0.0,0.0,0.0,-8.9841
155,E,HS1313298,16,30,14,12,-6.4749,0.0,0.0,0.0,21.5829
156,E,HS1311339,HS1311349.2,40,10,12,-1.1458,0.0,0.0,0.0,2.8644
157,E,HS1316563,HS1316566.1,50,3,12,-14.7166,0.0,0.0,0.0,29.4332
158,E,HS1313597,link_9,30,12,12,-0.1864,0.0,0.0,0.0,0.6212
159,E,HS1308259,HS1316726.1,40,6,6,-4.4706,0.0,0.0,0.0,11.1764
160,E,HS1314477,33,50,18,24,-104.2865,0.0,0.0,0.0,208.5729
161,E,HS2003111,HS1314268.1,50,21,12,-14.0291,0.0,0.0,0.0,28.0583
162,E,HS1314237,HS1314210.1,50,1,12,-1.9257,0.0,0.0,0.0,3.8514
163,E,HS1313140,HS1313044.1,50,9,18,4.4921,0.0,0.0,0.0,-8.9841
164,E,HS1306571,HS1318293.2,30,12,12,-18.8129,0.0,0.0,0.0,62.7097
165,E,HS1306601,HS1306571.1,30,20,18,-32.2486,0.0,0.0,0.0,107.4953
166,E,HS1313835,HS1316417.1,40,5,24,-3.8289,0.0,0.0,0.0,9.5722
167,E,HS1313298,HS1313343.1,30,11,6,-3.1329,0.0,0.0,0.0,10.4429
168,E,HS1314505,MH0242303.1,50,11,6,-8.8383,0.0,0.0,0.0,17.6765
169,E,HS1313402,HS1313391.1,30,19,24,-17.4988,0.0,0.0,0.0,58.3294
170,E,MH0200661,VP0232532.1,50,10,6,-0.7008,0.0,0.0,0.0,1.4016
171,E,HS1344263,MH0242782.1,30,22,24,-2.6665,0.0,0.0,0.0,8.8884
172,E,HS1314477,1,40,6,24,-7.3199,0.0,0.0,0.0,18.2997
173,E,HS1313597,link_11,30,0,24,-0.5983,0.0,0.0,0.0,1.9944
174,E,HS1313835,HS1316417.1,50,0,6,-4.7861,0.0,0.0,0.0,9.5722
175,E,HS1311339,HS1311349.2,40,19,18,-1.1458,0.0,0.0,0.0,2.8644
176,E,HS1316202,HS1316445.1,50,12,24,-3.3758,0.0,0.0,0.0,6.7516
177,E,HS1316585,HS1344263.1,40,8,12,-5.6401,0.0,0.0,0.0,14.1004
178,E,HS1316721,31,40,2,6,-3.6174,0.0,0.0,0.0,9.0435
179,E,HS1308259,HS1316726.1,50,6,24,-5.5882,0.0,0.0,0.0,11.1764
180,E,HS1313835,HS1316417.1,50,5,24,-4.7861,0.0,0.0,0.0,9.5722
181,E,HS1316585,28,50,7,12,-5.539,0.0,0.0,0.0,11.0779
182,E,HS1306571,HS1306554.2,50,8,18,-16.6747,0.0,0.0,0.0,33.3493
183,E,MH0242782,MH0258475.1,50,4,18,-1.3871,0.0,0.0,0.0,2.7741
184,E,HS1313025,21,30,0,18,-2.1134,0.0,0.0,0.0,7.0447
185,E,HS1314237,HS1314210.1,50,18,24,-1.9257,0.0,0.0,0.0,3.8514
186,E,HS1316563,10,50,9,24,-0.0,0.0,0.0,0.0,0.0
187,E,HS1314477,1,30,11,24,-5.4899,0.0,0.0,0.0,18.2997
188,E,HS1316202,HS1316445.1,40,23,6,-2.7006,0.0,0.0,0.0,6.7516
189,E,HS1316643,HS1316676.1,50,14,12,-1.07,0.0,0.0,0.0,2.14
190,E,HS1313835,HS1316417.1,40,21,24,-3.8289,0.0,0.0,0.0,9.5722
191,E,HS1306904,HS1313402.2,30,23,12,-19.2026,0.0,0.0,0.0,64.0085
192,E,HS2003111,38,40,8,12,11.8751,0.0,0.0,0.0,-29.6879
193,E,HS1316202,HS1316177.1,30,19,18,-20.7305,0.0,0.0,0.0,69.1016
194,E,HS1313253,24,40,16,6,-2.6663,0.0,0.0,0.0,6.6658
195,E,HS1313253,24,30,16,24,-1.9997,0.0,0.0,0.0,6.6658
196,E,HS1313298,HS1313343.1,30,19,18,-3.1329,0.0,0.0,0.0,10.4429
197,E,HS1316721,31,50,11,18,-4.5217,0.0,0.0,0.0,9.0435
198,E,HS1313001,22,40,6,24,-0.5236,0.0,0.0,0.0,1.3089
199,E,HS1313402,MH0101924.1,30,1,12,-10.4571,0.0,0.0,0.0,34.8571
200,E,HS1316563,10,50,2,18,-0.0,0.0,0.0,0.0,0.0
201,E,HS1344263,MH0242782.1,40,16,12,-3.5554,0.0,0.0,0.0,8.8884
202,E,HS1313140,HS1313044.1,50,4,6,4.4921,0.0,0.0,0.0,-8.9841
203,E,HS1306601,HS1306571.1,50,16,12,-53.7476,0.0,0.0,0.0,107.4953
204,E,MH0200661,VP0232532.1,30,23,6,-0.4205,0.0,0.0,0.0,1.4016
205,E,HS1314477,1,40,16,12,-7.3199,0.0,0.0,0.0,18.2997
206,E,HS1313597,link_9,40,16,18,-0.2485,0.0,0.0,0.0,0.6212
207,E,HS2003046,HS1306601.1,30,1,18,-9.9768,0.0,0.0,0.0,33.256
208,E,HS1313205,HS1313167.1,30,1,6,-2.0151,0.0,0.0,0.0,6.7169
209,E,HS1306601,HS1313220.1,40,21,24,-12.8692,0.0,0.0,0.0,32.1729
210,E,HS1313597,link_11,50,22,6,-0.9972,0.0,0.0,0.0,1.9944
211,E,HS1313253,HS1317102.1,50,4,6,-0.0,0.0,0.0,0.0,0.0
212,E,HS2003111,38,40,0,12,11.8751,0.0,0.0,0.0,-29.6879
213,E,HS1316585,28,40,0,12,-4.4312,0.0,0.0,0.0,11.0779
214,E,HS1316202,HS1316177.1,30,18,6,-20.7305,0.0,0.0,0.0,69.1016
215,E,HS1313835,HS1313794.1,40,1,18,-18.6513,0.0,0.0,0.0,46.6284
216,E,HS1316721,31,40,20,12,-3.6174,0.0,0.0,0.0,9.0435
217,E,HS1313402,MH0101924.1,50,11,24,-17.4285,0.0,0.0,0.0,34.8571
218,E,HS1316721,HS1316811.1,40,5,12,-2.7005,0.0,0.0,0.0,6.7512
219,E,HS1316721,31,40,22,12,-3.6174,0.0,0.0,0.0,9.0435
220,E,HS1313597,link_9,50,3,24,-0.3106,0.0,0.0,0.0,0.6212
221,E,HS1308302,HS1308301.1,40,22,6,-9.4323,0.0,0.0,0.0,23.5807
222,E,HS1313001,22,50,10,24,-0.6545,0.0,0.0,0.0,1.3089
223,E,HS1316585,28,50,23,6,-5.539,0.0,0.0,0.0,11.0779
224,E,HS1313835,HS1313794.1,30,16,6,-13.9885,0.0,0.0,0.0,46.6284
225,E,HS1313001,22,50,5,6,-0.6545,0.0,0.0,0.0,1.3089
226,E,HS1316721,31,30,23,24,-2.713,0.0,0.0,0.0,9.0435
227,E,HS1314505,HS1314769.1,30,4,6,2.2678,0.0,0.0,0.0,-7.5595
228,E,HS1306601,HS1313220.1,30,19,18,-9.6519,0.0,0.0,0.0,32.1729
229,E,HS1344263,MH0242782.1,40,1,24,-3.5554,0.0,0.0,0.0,8.8884
230,E,HS1314505,HS1314769.1,30,5,18,2.2678,0.0,0.0,0.0,-7.5595
231,E,MH0101924,MH0100292.1,30,21,6,-9.0955,0.0,0.0,0.0,30.3184
232,E,HS2003015,HS2003023.1,40,10,12,-29.636,0.0,0.0,0.0,74.0899
233,E,HS2003111,HS2003125.1,50,15,6,-0.8315,0.0,0.0,0.0,1.6629
234,E,HS2003111,HS2003125.1,30,15,18,-0.4989,0.0,0.0,0.0,1.6629
235,E,HS1313298,16,50,0,18,-10.7915,0.0,0.0,0.0,21.5829
236,E,HS1316585,HS1344263.1,50,8,24,-7.0502,0.0,0.0,0.0,14.1004
237,E,HS2003015,HS2003023.1,40,5,12,-29.636,0.0,0.0,0.0,74.0899
238,E,HS2003046,HS2003070.1,50,15,24,-20.4706,0.0,0.0,0.0,40.9412
239,E,HS1313025,HS1313026.1,40,2,18,-6.0623,0.0,0.0,0.0,15.1556
240,E,HS1311339,HS1311349.2,30,19,6,-0.8593,0.0,0.0,0.0,2.8644
